	mixname	start	length	duration
71	mixotic-set044-excerpts/mixes/set044mix3-none-bass-12.mp3	4497408	4096	0.09287981859410431
72	mixotic-set044-excerpts/mixes/set044mix3-none-bass-12.mp3	4505600	4096	0.09287981859410431
73	mixotic-set044-excerpts/mixes/set044mix3-none-bass-12.mp3	4513792	143360	3.250793650793651
74	mixotic-set044-excerpts/mixes/set044mix3-none-bass-13.mp3	0	4096	0.09287981859410431
75	mixotic-set044-excerpts/mixes/set044mix3-none-bass-13.mp3	1761280	4096	0.09287981859410431
76	mixotic-set044-excerpts/mixes/set044mix3-none-bass-13.mp3	1970176	4096	0.09287981859410431
77	mixotic-set044-excerpts/mixes/set044mix3-none-bass-13.mp3	2011136	4096	0.09287981859410431
78	mixotic-set044-excerpts/mixes/set044mix3-none-bass-13.mp3	2220032	4096	0.09287981859410431
79	mixotic-set044-excerpts/mixes/set044mix3-none-bass-13.mp3	4550656	118784	2.693514739229025
80	mixotic-set044-excerpts/mixes/set044mix3-none-bass-14.mp3	0	4096	0.09287981859410431
81	mixotic-set044-excerpts/mixes/set044mix3-none-bass-14.mp3	20480	4096	0.09287981859410431
82	mixotic-set044-excerpts/mixes/set044mix3-none-bass-14.mp3	32768	4096	0.09287981859410431
83	mixotic-set044-excerpts/mixes/set044mix3-none-bass-14.mp3	61440	4096	0.09287981859410431
84	mixotic-set044-excerpts/mixes/set044mix3-none-bass-14.mp3	118784	4096	0.09287981859410431
85	mixotic-set044-excerpts/mixes/set044mix3-none-bass-14.mp3	270336	4096	0.09287981859410431
86	mixotic-set044-excerpts/mixes/set044mix3-none-bass-14.mp3	520192	4096	0.09287981859410431
87	mixotic-set044-excerpts/mixes/set044mix3-none-bass-14.mp3	770048	4096	0.09287981859410431
88	mixotic-set044-excerpts/mixes/set044mix3-none-bass-14.mp3	1323008	4096	0.09287981859410431
89	mixotic-set044-excerpts/mixes/set044mix3-none-bass-14.mp3	1404928	4096	0.09287981859410431
90	mixotic-set044-excerpts/mixes/set044mix3-none-bass-14.mp3	4534272	40960	0.9287981859410431
91	mixotic-set044-excerpts/mixes/set044mix3-none-bass-15.mp3	0	8192	0.18575963718820862
92	mixotic-set044-excerpts/mixes/set044mix3-none-bass-15.mp3	4595712	12288	0.2786394557823129
93	mixotic-set044-excerpts/mixes/set044mix3-none-bass-16.mp3	0	8192	0.18575963718820862
94	mixotic-set044-excerpts/mixes/set044mix3-none-bass-16.mp3	3452928	8192	0.18575963718820862
95	mixotic-set044-excerpts/mixes/set044mix3-none-bass-16.mp3	3465216	4096	0.09287981859410431
96	mixotic-set044-excerpts/mixes/set044mix3-none-bass-16.mp3	3473408	36864	0.8359183673469388
97	mixotic-set044-excerpts/mixes/set044mix3-none-bass-16.mp3	3514368	65536	1.486077097505669
98	mixotic-set044-excerpts/mixes/set044mix3-none-bass-16.mp3	3588096	32768	0.7430385487528345
99	mixotic-set044-excerpts/mixes/set044mix3-none-bass-16.mp3	3633152	24576	0.5572789115646258
100	mixotic-set044-excerpts/mixes/set044mix3-none-bass-16.mp3	3674112	4096	0.09287981859410431
101	mixotic-set044-excerpts/mixes/set044mix3-none-bass-16.mp3	3682304	8192	0.18575963718820862
102	mixotic-set044-excerpts/mixes/set044mix3-none-bass-16.mp3	3694592	57344	1.3003174603174603
103	mixotic-set044-excerpts/mixes/set044mix3-none-bass-16.mp3	3764224	8192	0.18575963718820862
104	mixotic-set044-excerpts/mixes/set044mix3-none-bass-16.mp3	3780608	12288	0.2786394557823129
105	mixotic-set044-excerpts/mixes/set044mix3-none-bass-16.mp3	3796992	8192	0.18575963718820862
106	mixotic-set044-excerpts/mixes/set044mix3-none-bass-16.mp3	3809280	12288	0.2786394557823129
107	mixotic-set044-excerpts/mixes/set044mix3-none-bass-16.mp3	3842048	12288	0.2786394557823129
108	mixotic-set044-excerpts/mixes/set044mix3-none-bass-16.mp3	3858432	4096	0.09287981859410431
109	mixotic-set044-excerpts/mixes/set044mix3-none-bass-16.mp3	4456448	57344	1.3003174603174603
110	mixotic-set044-excerpts/mixes/set044mix3-none-bass-17.mp3	0	73728	1.6718367346938776
111	mixotic-set044-excerpts/mixes/set044mix3-none-bass-17.mp3	2043904	8192	0.18575963718820862
112	mixotic-set044-excerpts/mixes/set044mix3-none-bass-17.mp3	2056192	4096	0.09287981859410431
113	mixotic-set044-excerpts/mixes/set044mix3-none-bass-17.mp3	2064384	106496	2.414875283446712
114	mixotic-set044-excerpts/mixes/set044mix3-none-bass-17.mp3	2174976	36864	0.8359183673469388
115	mixotic-set044-excerpts/mixes/set044mix3-none-bass-17.mp3	2220032	4096	0.09287981859410431
116	mixotic-set044-excerpts/mixes/set044mix3-none-bass-17.mp3	2228224	16384	0.37151927437641724
117	mixotic-set044-excerpts/mixes/set044mix3-none-bass-17.mp3	2265088	4096	0.09287981859410431
118	mixotic-set044-excerpts/mixes/set044mix3-none-bass-17.mp3	2277376	4096	0.09287981859410431
119	mixotic-set044-excerpts/mixes/set044mix3-none-bass-17.mp3	2285568	57344	1.3003174603174603
120	mixotic-set044-excerpts/mixes/set044mix3-none-bass-17.mp3	2351104	12288	0.2786394557823129
121	mixotic-set044-excerpts/mixes/set044mix3-none-bass-17.mp3	2371584	12288	0.2786394557823129
122	mixotic-set044-excerpts/mixes/set044mix3-none-bass-17.mp3	2387968	4096	0.09287981859410431
123	mixotic-set044-excerpts/mixes/set044mix3-none-bass-17.mp3	2400256	12288	0.2786394557823129
124	mixotic-set044-excerpts/mixes/set044mix3-none-bass-17.mp3	2433024	12288	0.2786394557823129
125	mixotic-set044-excerpts/mixes/set044mix3-none-bass-17.mp3	3407872	4096	0.09287981859410431
126	mixotic-set044-excerpts/mixes/set044mix3-none-bass-17.mp3	3428352	65536	1.486077097505669
127	mixotic-set044-excerpts/mixes/set044mix3-none-bass-17.mp3	4464640	4096	0.09287981859410431
128	mixotic-set044-excerpts/mixes/set044mix3-none-bass-17.mp3	4493312	4096	0.09287981859410431
129	mixotic-set044-excerpts/mixes/set044mix3-none-bass-17.mp3	4513792	81920	1.8575963718820863
130	mixotic-set044-excerpts/mixes/set044mix3-none-bass-18.mp3	0	20480	0.46439909297052157
131	mixotic-set044-excerpts/mixes/set044mix3-none-bass-18.mp3	69632	28672	0.6501587301587302
132	mixotic-set044-excerpts/mixes/set044mix3-none-bass-18.mp3	606208	8192	0.18575963718820862
133	mixotic-set044-excerpts/mixes/set044mix3-none-bass-18.mp3	618496	4096	0.09287981859410431
134	mixotic-set044-excerpts/mixes/set044mix3-none-bass-18.mp3	626688	106496	2.414875283446712
135	mixotic-set044-excerpts/mixes/set044mix3-none-bass-18.mp3	737280	36864	0.8359183673469388
136	mixotic-set044-excerpts/mixes/set044mix3-none-bass-18.mp3	782336	4096	0.09287981859410431
137	mixotic-set044-excerpts/mixes/set044mix3-none-bass-18.mp3	790528	16384	0.37151927437641724
138	mixotic-set044-excerpts/mixes/set044mix3-none-bass-18.mp3	823296	8192	0.18575963718820862
139	mixotic-set044-excerpts/mixes/set044mix3-none-bass-18.mp3	835584	4096	0.09287981859410431
140	mixotic-set044-excerpts/mixes/set044mix3-none-bass-18.mp3	843776	61440	1.3931972789115645
141	mixotic-set044-excerpts/mixes/set044mix3-none-bass-18.mp3	913408	12288	0.2786394557823129
142	mixotic-set044-excerpts/mixes/set044mix3-none-bass-18.mp3	933888	12288	0.2786394557823129
143	mixotic-set044-excerpts/mixes/set044mix3-none-bass-18.mp3	950272	4096	0.09287981859410431
144	mixotic-set044-excerpts/mixes/set044mix3-none-bass-18.mp3	962560	16384	0.37151927437641724
145	mixotic-set044-excerpts/mixes/set044mix3-none-bass-18.mp3	995328	12288	0.2786394557823129
146	mixotic-set044-excerpts/mixes/set044mix3-none-bass-18.mp3	1032192	4096	0.09287981859410431
147	mixotic-set044-excerpts/mixes/set044mix3-none-bass-18.mp3	1970176	4096	0.09287981859410431
148	mixotic-set044-excerpts/mixes/set044mix3-none-bass-18.mp3	1982464	4096	0.09287981859410431
149	mixotic-set044-excerpts/mixes/set044mix3-none-bass-18.mp3	1990656	65536	1.486077097505669
150	mixotic-set044-excerpts/mixes/set044mix3-none-bass-18.mp3	4591616	8192	0.18575963718820862
151	mixotic-set044-excerpts/mixes/set044mix3-none-bass-19.mp3	0	36864	0.8359183673469388
152	mixotic-set044-excerpts/mixes/set044mix3-none-bass-19.mp3	614400	4096	0.09287981859410431
153	mixotic-set044-excerpts/mixes/set044mix3-none-bass-19.mp3	626688	4096	0.09287981859410431
154	mixotic-set044-excerpts/mixes/set044mix3-none-bass-19.mp3	634880	65536	1.486077097505669
155	mixotic-set044-excerpts/mixes/set044mix3-none-bass-19.mp3	3817472	8192	0.18575963718820862
156	mixotic-set044-excerpts/mixes/set044mix3-none-bass-19.mp3	3833856	4096	0.09287981859410431
157	mixotic-set044-excerpts/mixes/set044mix3-none-bass-19.mp3	4489216	4096	0.09287981859410431
158	mixotic-set044-excerpts/mixes/set044mix3-none-bass-19.mp3	4530176	4096	0.09287981859410431
159	mixotic-set044-excerpts/mixes/set044mix3-none-bass-19.mp3	4616192	4096	0.09287981859410431
160	mixotic-set044-excerpts/mixes/set044mix3-none-bass-19.mp3	4661248	4096	0.09287981859410431
161	mixotic-set044-excerpts/mixes/set044mix3-none-bass-20.mp3	0	4096	0.09287981859410431
162	mixotic-set044-excerpts/mixes/set044mix3-none-bass-20.mp3	2306048	4096	0.09287981859410431
163	mixotic-set044-excerpts/mixes/set044mix3-none-bass-20.mp3	2342912	8192	0.18575963718820862
164	mixotic-set044-excerpts/mixes/set044mix3-none-bass-20.mp3	2359296	8192	0.18575963718820862
165	mixotic-set044-excerpts/mixes/set044mix3-none-bass-20.mp3	2375680	4096	0.09287981859410431
166	mixotic-set044-excerpts/mixes/set044mix3-none-bass-20.mp3	3256320	12288	0.2786394557823129
167	mixotic-set044-excerpts/mixes/set044mix3-none-bass-20.mp3	3325952	4096	0.09287981859410431
168	mixotic-set044-excerpts/mixes/set044mix3-none-bass-20.mp3	3342336	8192	0.18575963718820862
169	mixotic-set044-excerpts/mixes/set044mix3-none-bass-20.mp3	3424256	8192	0.18575963718820862
170	mixotic-set044-excerpts/mixes/set044mix3-none-bass-20.mp3	3510272	4096	0.09287981859410431
171	mixotic-set044-excerpts/mixes/set044mix3-none-bass-20.mp3	3674112	8192	0.18575963718820862
172	mixotic-set044-excerpts/mixes/set044mix3-none-bass-20.mp3	3878912	4096	0.09287981859410431
173	mixotic-set044-excerpts/mixes/set044mix3-none-bass-20.mp3	3895296	8192	0.18575963718820862
174	mixotic-set044-excerpts/mixes/set044mix3-none-bass-20.mp3	3977216	8192	0.18575963718820862
175	mixotic-set044-excerpts/mixes/set044mix3-none-bass-20.mp3	4059136	8192	0.18575963718820862
176	mixotic-set044-excerpts/mixes/set044mix3-none-bass-20.mp3	4145152	8192	0.18575963718820862
177	mixotic-set044-excerpts/mixes/set044mix3-none-bass-20.mp3	4227072	8192	0.18575963718820862
178	mixotic-set044-excerpts/mixes/set044mix3-none-bass-20.mp3	4308992	8192	0.18575963718820862
179	mixotic-set044-excerpts/mixes/set044mix3-none-bass-20.mp3	4378624	4096	0.09287981859410431
180	mixotic-set044-excerpts/mixes/set044mix3-none-bass-20.mp3	4395008	8192	0.18575963718820862
181	mixotic-set044-excerpts/mixes/set044mix3-none-bass-20.mp3	4476928	8192	0.18575963718820862
182	mixotic-set044-excerpts/mixes/set044mix3-none-bass-20.mp3	4558848	12288	0.2786394557823129
183	mixotic-set044-excerpts/mixes/set044mix3-none-bass-20.mp3	4644864	4096	0.09287981859410431
184	mixotic-set044-excerpts/mixes/set044mix3-none-bass-21.mp3	0	4096	0.09287981859410431
185	mixotic-set044-excerpts/mixes/set044mix3-none-bass-21.mp3	16384	8192	0.18575963718820862
186	mixotic-set044-excerpts/mixes/set044mix3-none-bass-21.mp3	40960	4096	0.09287981859410431
187	mixotic-set044-excerpts/mixes/set044mix3-none-bass-21.mp3	61440	4096	0.09287981859410431
188	mixotic-set044-excerpts/mixes/set044mix3-none-bass-21.mp3	81920	4096	0.09287981859410431
189	mixotic-set044-excerpts/mixes/set044mix3-none-bass-21.mp3	147456	4096	0.09287981859410431
190	mixotic-set044-excerpts/mixes/set044mix3-none-bass-21.mp3	167936	4096	0.09287981859410431
191	mixotic-set044-excerpts/mixes/set044mix3-none-bass-21.mp3	856064	4096	0.09287981859410431
192	mixotic-set044-excerpts/mixes/set044mix3-none-bass-21.mp3	892928	8192	0.18575963718820862
193	mixotic-set044-excerpts/mixes/set044mix3-none-bass-21.mp3	909312	8192	0.18575963718820862
194	mixotic-set044-excerpts/mixes/set044mix3-none-bass-21.mp3	1806336	8192	0.18575963718820862
195	mixotic-set044-excerpts/mixes/set044mix3-none-bass-21.mp3	1875968	4096	0.09287981859410431
196	mixotic-set044-excerpts/mixes/set044mix3-none-bass-21.mp3	1892352	8192	0.18575963718820862
197	mixotic-set044-excerpts/mixes/set044mix3-none-bass-21.mp3	1974272	8192	0.18575963718820862
198	mixotic-set044-excerpts/mixes/set044mix3-none-bass-21.mp3	2056192	8192	0.18575963718820862
199	mixotic-set044-excerpts/mixes/set044mix3-none-bass-21.mp3	2224128	8192	0.18575963718820862
200	mixotic-set044-excerpts/mixes/set044mix3-none-bass-21.mp3	2441216	8192	0.18575963718820862
201	mixotic-set044-excerpts/mixes/set044mix3-none-bass-21.mp3	2527232	8192	0.18575963718820862
202	mixotic-set044-excerpts/mixes/set044mix3-none-bass-21.mp3	2609152	8192	0.18575963718820862
203	mixotic-set044-excerpts/mixes/set044mix3-none-bass-21.mp3	2691072	8192	0.18575963718820862
204	mixotic-set044-excerpts/mixes/set044mix3-none-bass-21.mp3	2760704	4096	0.09287981859410431
205	mixotic-set044-excerpts/mixes/set044mix3-none-bass-21.mp3	2777088	8192	0.18575963718820862
206	mixotic-set044-excerpts/mixes/set044mix3-none-bass-21.mp3	2859008	8192	0.18575963718820862
207	mixotic-set044-excerpts/mixes/set044mix3-none-bass-21.mp3	4460544	4096	0.09287981859410431
208	mixotic-set044-excerpts/mixes/set044mix3-none-bass-21.mp3	4476928	8192	0.18575963718820862
209	mixotic-set044-excerpts/mixes/set044mix3-none-bass-21.mp3	4497408	8192	0.18575963718820862
210	mixotic-set044-excerpts/mixes/set044mix3-none-bass-21.mp3	4513792	8192	0.18575963718820862
211	mixotic-set044-excerpts/mixes/set044mix3-none-bass-21.mp3	4534272	12288	0.2786394557823129
212	mixotic-set044-excerpts/mixes/set044mix3-none-bass-21.mp3	4550656	36864	0.8359183673469388
213	mixotic-set044-excerpts/mixes/set044mix3-none-bass-22.mp3	0	4096	0.09287981859410431
214	mixotic-set044-excerpts/mixes/set044mix3-none-bass-22.mp3	77824	8192	0.18575963718820862
215	mixotic-set044-excerpts/mixes/set044mix3-none-bass-22.mp3	159744	8192	0.18575963718820862
216	mixotic-set044-excerpts/mixes/set044mix3-none-bass-22.mp3	241664	8192	0.18575963718820862
217	mixotic-set044-excerpts/mixes/set044mix3-none-bass-22.mp3	311296	4096	0.09287981859410431
218	mixotic-set044-excerpts/mixes/set044mix3-none-bass-22.mp3	327680	8192	0.18575963718820862
219	mixotic-set044-excerpts/mixes/set044mix3-none-bass-22.mp3	409600	8192	0.18575963718820862
220	mixotic-set044-excerpts/mixes/set044mix3-none-bass-22.mp3	491520	8192	0.18575963718820862
221	mixotic-set044-excerpts/mixes/set044mix3-none-bass-22.mp3	577536	8192	0.18575963718820862
222	mixotic-set044-excerpts/mixes/set044mix3-none-bass-22.mp3	659456	8192	0.18575963718820862
223	mixotic-set044-excerpts/mixes/set044mix3-none-bass-22.mp3	827392	8192	0.18575963718820862
224	mixotic-set044-excerpts/mixes/set044mix3-none-bass-22.mp3	1044480	8192	0.18575963718820862
225	mixotic-set044-excerpts/mixes/set044mix3-none-bass-22.mp3	1130496	8192	0.18575963718820862
226	mixotic-set044-excerpts/mixes/set044mix3-none-bass-22.mp3	1212416	8192	0.18575963718820862
227	mixotic-set044-excerpts/mixes/set044mix3-none-bass-22.mp3	1294336	8192	0.18575963718820862
228	mixotic-set044-excerpts/mixes/set044mix3-none-bass-22.mp3	1363968	4096	0.09287981859410431
229	mixotic-set044-excerpts/mixes/set044mix3-none-bass-22.mp3	1380352	8192	0.18575963718820862
230	mixotic-set044-excerpts/mixes/set044mix3-none-bass-22.mp3	1462272	8192	0.18575963718820862
231	mixotic-set044-excerpts/mixes/set044mix3-none-bass-22.mp3	3080192	8192	0.18575963718820862
232	mixotic-set044-excerpts/mixes/set044mix3-none-bass-22.mp3	4435968	4096	0.09287981859410431
233	mixotic-set044-excerpts/mixes/set044mix3-none-bass-23.mp3	0	4096	0.09287981859410431
234	mixotic-set044-excerpts/mixes/set044mix3-none-bass-23.mp3	1613824	4096	0.09287981859410431
235	mixotic-set044-excerpts/mixes/set044mix3-none-bass-23.mp3	4554752	12288	0.2786394557823129
236	mixotic-set044-excerpts/mixes/set044mix3-none-bass-24.mp3	0	12288	0.2786394557823129
237	mixotic-set044-excerpts/mixes/set044mix3-none-bass-24.mp3	16384	8192	0.18575963718820862
238	mixotic-set044-excerpts/mixes/set044mix3-none-bass-24.mp3	32768	20480	0.46439909297052157
239	mixotic-set044-excerpts/mixes/set044mix3-none-bass-24.mp3	139264	4096	0.09287981859410431
240	mixotic-set044-excerpts/mixes/set044mix3-none-bass-24.mp3	159744	12288	0.2786394557823129
241	mixotic-set044-excerpts/mixes/set044mix3-none-bass-24.mp3	180224	12288	0.2786394557823129
242	mixotic-set044-excerpts/mixes/set044mix3-none-bass-24.mp3	200704	24576	0.5572789115646258
243	mixotic-set044-excerpts/mixes/set044mix3-none-bass-24.mp3	4481024	4096	0.09287981859410431
244	mixotic-set044-excerpts/mixes/set044mix3-none-bass-24.mp3	4567040	8192	0.18575963718820862
245	mixotic-set044-excerpts/mixes/set044mix3-none-bass-25.mp3	0	4096	0.09287981859410431
246	mixotic-set044-excerpts/mixes/set044mix3-none-bass-25.mp3	16384	8192	0.18575963718820862
247	mixotic-set044-excerpts/mixes/set044mix3-none-bass-25.mp3	36864	8192	0.18575963718820862
248	mixotic-set044-excerpts/mixes/set044mix3-none-bass-25.mp3	57344	8192	0.18575963718820862
249	mixotic-set044-excerpts/mixes/set044mix3-none-bass-25.mp3	77824	8192	0.18575963718820862
250	mixotic-set044-excerpts/mixes/set044mix3-none-bass-25.mp3	102400	4096	0.09287981859410431
251	mixotic-set044-excerpts/mixes/set044mix3-none-bass-25.mp3	122880	8192	0.18575963718820862
252	mixotic-set044-excerpts/mixes/set044mix3-none-bass-25.mp3	143360	4096	0.09287981859410431
253	mixotic-set044-excerpts/mixes/set044mix3-none-bass-25.mp3	229376	4096	0.09287981859410431
254	mixotic-set044-excerpts/mixes/set044mix3-none-bass-25.mp3	315392	4096	0.09287981859410431
255	mixotic-set044-excerpts/mixes/set044mix3-none-bass-25.mp3	4550656	57344	1.3003174603174603
256	mixotic-set044-excerpts/mixes/set044mix3-none-bass-26.mp3	0	4096	0.09287981859410431
257	mixotic-set044-excerpts/mixes/set044mix3-none-bass-26.mp3	8192	4096	0.09287981859410431
258	mixotic-set044-excerpts/mixes/set044mix3-none-bass-26.mp3	16384	8192	0.18575963718820862
259	mixotic-set044-excerpts/mixes/set044mix3-none-bass-26.mp3	40960	4096	0.09287981859410431
260	mixotic-set044-excerpts/mixes/set044mix3-none-bass-26.mp3	53248	4096	0.09287981859410431
261	mixotic-set044-excerpts/mixes/set044mix3-none-bass-26.mp3	61440	4096	0.09287981859410431
262	mixotic-set044-excerpts/mixes/set044mix3-none-bass-26.mp3	73728	4096	0.09287981859410431
263	mixotic-set044-excerpts/mixes/set044mix3-none-bass-26.mp3	106496	4096	0.09287981859410431
264	mixotic-set044-excerpts/mixes/set044mix3-none-bass-26.mp3	126976	4096	0.09287981859410431
265	mixotic-set044-excerpts/mixes/set044mix3-none-bass-26.mp3	139264	4096	0.09287981859410431
266	mixotic-set044-excerpts/mixes/set044mix3-none-bass-26.mp3	147456	4096	0.09287981859410431
267	mixotic-set044-excerpts/mixes/set044mix3-none-bass-26.mp3	192512	4096	0.09287981859410431
268	mixotic-set044-excerpts/mixes/set044mix3-none-bass-26.mp3	212992	4096	0.09287981859410431
269	mixotic-set044-excerpts/mixes/set044mix3-none-bass-26.mp3	3121152	4096	0.09287981859410431
270	mixotic-set044-excerpts/mixes/set044mix3-none-bass-26.mp3	3186688	4096	0.09287981859410431
