	mixname	start	length	duration
18	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-07.mp3	172032	61440	1.3931972789115645
19	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-07.mp3	3190784	4096	0.09287981859410431
20	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-07.mp3	4521984	8192	0.18575963718820862
21	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-08.mp3	0	4096	0.09287981859410431
22	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-08.mp3	1794048	4096	0.09287981859410431
23	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-08.mp3	3149824	4096	0.09287981859410431
24	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-08.mp3	3162112	8192	0.18575963718820862
25	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-08.mp3	3174400	4096	0.09287981859410431
26	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-08.mp3	4435968	4096	0.09287981859410431
27	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-08.mp3	4448256	8192	0.18575963718820862
28	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-08.mp3	4464640	8192	0.18575963718820862
29	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-09.mp3	0	12288	0.2786394557823129
30	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-09.mp3	32768	16384	0.37151927437641724
31	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-09.mp3	61440	8192	0.18575963718820862
32	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-09.mp3	81920	12288	0.2786394557823129
33	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-09.mp3	122880	12288	0.2786394557823129
34	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-09.mp3	155648	4096	0.09287981859410431
35	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-09.mp3	172032	8192	0.18575963718820862
36	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-09.mp3	212992	12288	0.2786394557823129
37	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-09.mp3	262144	4096	0.09287981859410431
38	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-09.mp3	352256	4096	0.09287981859410431
39	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-09.mp3	1708032	4096	0.09287981859410431
40	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-09.mp3	1720320	8192	0.18575963718820862
41	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-09.mp3	4481024	4096	0.09287981859410431
42	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-10.mp3	0	4096	0.09287981859410431
43	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-10.mp3	16384	8192	0.18575963718820862
44	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-10.mp3	40960	4096	0.09287981859410431
45	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-10.mp3	61440	4096	0.09287981859410431
46	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-10.mp3	81920	4096	0.09287981859410431
47	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-10.mp3	372736	4096	0.09287981859410431
48	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-10.mp3	389120	4096	0.09287981859410431
49	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-10.mp3	401408	4096	0.09287981859410431
50	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-11.mp3	0	8192	0.18575963718820862
51	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-11.mp3	4595712	45056	1.0216780045351475
52	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-12.mp3	0	24576	0.5572789115646258
53	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-12.mp3	28672	16384	0.37151927437641724
54	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-12.mp3	98304	4096	0.09287981859410431
55	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-12.mp3	118784	4096	0.09287981859410431
56	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-12.mp3	3178496	4096	0.09287981859410431
57	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-12.mp3	3276800	4096	0.09287981859410431
58	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-12.mp3	3428352	4096	0.09287981859410431
59	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-12.mp3	3678208	4096	0.09287981859410431
60	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-12.mp3	4231168	4096	0.09287981859410431
61	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-12.mp3	4276224	4096	0.09287981859410431
62	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-12.mp3	4313088	4096	0.09287981859410431
63	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-12.mp3	4370432	4096	0.09287981859410431
64	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-12.mp3	4386816	4096	0.09287981859410431
65	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-12.mp3	4395008	4096	0.09287981859410431
66	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-12.mp3	4423680	4096	0.09287981859410431
67	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-12.mp3	4431872	4096	0.09287981859410431
68	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-12.mp3	4444160	12288	0.2786394557823129
69	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-12.mp3	4468736	4096	0.09287981859410431
70	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-12.mp3	4476928	8192	0.18575963718820862
71	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-12.mp3	4497408	4096	0.09287981859410431
72	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-12.mp3	4505600	4096	0.09287981859410431
73	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-12.mp3	4513792	143360	3.250793650793651
74	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-13.mp3	0	4096	0.09287981859410431
75	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-13.mp3	1761280	4096	0.09287981859410431
76	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-13.mp3	1970176	4096	0.09287981859410431
77	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-13.mp3	2011136	4096	0.09287981859410431
78	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-13.mp3	2220032	4096	0.09287981859410431
79	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-13.mp3	4550656	118784	2.693514739229025
80	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-14.mp3	0	4096	0.09287981859410431
81	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-14.mp3	20480	4096	0.09287981859410431
82	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-14.mp3	32768	4096	0.09287981859410431
83	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-14.mp3	61440	4096	0.09287981859410431
84	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-14.mp3	118784	4096	0.09287981859410431
85	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-14.mp3	270336	4096	0.09287981859410431
86	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-14.mp3	520192	4096	0.09287981859410431
87	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-14.mp3	770048	4096	0.09287981859410431
88	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-14.mp3	1323008	4096	0.09287981859410431
89	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-14.mp3	1404928	4096	0.09287981859410431
90	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-14.mp3	4534272	40960	0.9287981859410431
91	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-15.mp3	0	8192	0.18575963718820862
92	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-15.mp3	4595712	12288	0.2786394557823129
93	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-16.mp3	0	8192	0.18575963718820862
94	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-16.mp3	3452928	8192	0.18575963718820862
95	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-16.mp3	3465216	4096	0.09287981859410431
96	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-16.mp3	3473408	36864	0.8359183673469388
97	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-16.mp3	3514368	65536	1.486077097505669
98	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-16.mp3	3588096	32768	0.7430385487528345
99	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-16.mp3	3633152	24576	0.5572789115646258
100	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-16.mp3	3674112	4096	0.09287981859410431
101	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-16.mp3	3682304	8192	0.18575963718820862
102	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-16.mp3	3694592	57344	1.3003174603174603
103	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-16.mp3	3764224	8192	0.18575963718820862
104	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-16.mp3	3780608	12288	0.2786394557823129
105	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-16.mp3	3796992	8192	0.18575963718820862
106	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-16.mp3	3809280	12288	0.2786394557823129
107	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-16.mp3	3842048	12288	0.2786394557823129
108	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-16.mp3	3858432	4096	0.09287981859410431
109	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-16.mp3	4456448	57344	1.3003174603174603
110	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-17.mp3	0	73728	1.6718367346938776
111	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-17.mp3	2043904	8192	0.18575963718820862
112	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-17.mp3	2056192	4096	0.09287981859410431
113	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-17.mp3	2064384	106496	2.414875283446712
114	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-17.mp3	2174976	36864	0.8359183673469388
115	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-17.mp3	2220032	4096	0.09287981859410431
116	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-17.mp3	2228224	16384	0.37151927437641724
117	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-17.mp3	2265088	4096	0.09287981859410431
118	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-17.mp3	2277376	4096	0.09287981859410431
119	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-17.mp3	2285568	57344	1.3003174603174603
120	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-17.mp3	2351104	12288	0.2786394557823129
121	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-17.mp3	2371584	12288	0.2786394557823129
122	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-17.mp3	2387968	4096	0.09287981859410431
123	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-17.mp3	2400256	12288	0.2786394557823129
124	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-17.mp3	2433024	12288	0.2786394557823129
125	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-17.mp3	3407872	4096	0.09287981859410431
126	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-17.mp3	3428352	65536	1.486077097505669
127	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-17.mp3	4464640	4096	0.09287981859410431
128	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-17.mp3	4493312	4096	0.09287981859410431
129	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-17.mp3	4513792	81920	1.8575963718820863
130	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-18.mp3	0	20480	0.46439909297052157
131	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-18.mp3	69632	28672	0.6501587301587302
132	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-18.mp3	606208	8192	0.18575963718820862
133	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-18.mp3	618496	4096	0.09287981859410431
134	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-18.mp3	626688	106496	2.414875283446712
135	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-18.mp3	737280	36864	0.8359183673469388
136	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-18.mp3	782336	4096	0.09287981859410431
137	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-18.mp3	790528	16384	0.37151927437641724
138	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-18.mp3	823296	8192	0.18575963718820862
139	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-18.mp3	835584	4096	0.09287981859410431
140	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-18.mp3	843776	61440	1.3931972789115645
141	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-18.mp3	913408	12288	0.2786394557823129
142	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-18.mp3	933888	12288	0.2786394557823129
143	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-18.mp3	950272	4096	0.09287981859410431
144	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-18.mp3	962560	16384	0.37151927437641724
145	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-18.mp3	995328	12288	0.2786394557823129
146	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-18.mp3	1032192	4096	0.09287981859410431
147	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-18.mp3	1970176	4096	0.09287981859410431
148	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-18.mp3	1982464	4096	0.09287981859410431
149	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-18.mp3	1990656	65536	1.486077097505669
150	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-18.mp3	4591616	8192	0.18575963718820862
151	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-19.mp3	0	36864	0.8359183673469388
152	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-19.mp3	614400	4096	0.09287981859410431
153	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-19.mp3	626688	4096	0.09287981859410431
154	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-19.mp3	634880	65536	1.486077097505669
155	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-19.mp3	3817472	8192	0.18575963718820862
156	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-19.mp3	3833856	4096	0.09287981859410431
157	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-19.mp3	4489216	4096	0.09287981859410431
158	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-19.mp3	4530176	4096	0.09287981859410431
159	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-19.mp3	4616192	4096	0.09287981859410431
160	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-19.mp3	4661248	4096	0.09287981859410431
161	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-20.mp3	0	4096	0.09287981859410431
162	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-20.mp3	2306048	4096	0.09287981859410431
163	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-20.mp3	2342912	8192	0.18575963718820862
164	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-20.mp3	2359296	8192	0.18575963718820862
165	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-20.mp3	2375680	4096	0.09287981859410431
166	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-20.mp3	3256320	12288	0.2786394557823129
167	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-20.mp3	3325952	4096	0.09287981859410431
168	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-20.mp3	3342336	8192	0.18575963718820862
169	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-20.mp3	3424256	8192	0.18575963718820862
170	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-20.mp3	3510272	4096	0.09287981859410431
171	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-20.mp3	3674112	8192	0.18575963718820862
172	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-20.mp3	3878912	4096	0.09287981859410431
173	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-20.mp3	3895296	8192	0.18575963718820862
174	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-20.mp3	3977216	8192	0.18575963718820862
175	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-20.mp3	4059136	8192	0.18575963718820862
176	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-20.mp3	4145152	8192	0.18575963718820862
177	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-20.mp3	4227072	8192	0.18575963718820862
178	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-20.mp3	4308992	8192	0.18575963718820862
179	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-20.mp3	4378624	4096	0.09287981859410431
180	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-20.mp3	4395008	8192	0.18575963718820862
181	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-20.mp3	4476928	8192	0.18575963718820862
182	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-20.mp3	4558848	12288	0.2786394557823129
183	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-20.mp3	4644864	4096	0.09287981859410431
184	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-21.mp3	0	4096	0.09287981859410431
185	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-21.mp3	16384	8192	0.18575963718820862
186	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-21.mp3	40960	4096	0.09287981859410431
187	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-21.mp3	61440	4096	0.09287981859410431
188	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-21.mp3	81920	4096	0.09287981859410431
189	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-21.mp3	147456	4096	0.09287981859410431
190	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-21.mp3	167936	4096	0.09287981859410431
191	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-21.mp3	856064	4096	0.09287981859410431
192	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-21.mp3	892928	8192	0.18575963718820862
193	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-21.mp3	909312	8192	0.18575963718820862
194	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-21.mp3	1806336	8192	0.18575963718820862
195	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-21.mp3	1875968	4096	0.09287981859410431
196	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-21.mp3	1892352	8192	0.18575963718820862
197	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-21.mp3	1974272	8192	0.18575963718820862
198	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-21.mp3	2056192	8192	0.18575963718820862
199	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-21.mp3	2224128	8192	0.18575963718820862
200	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-21.mp3	2441216	8192	0.18575963718820862
201	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-21.mp3	2527232	8192	0.18575963718820862
202	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-21.mp3	2609152	8192	0.18575963718820862
203	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-21.mp3	2691072	8192	0.18575963718820862
204	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-21.mp3	2760704	4096	0.09287981859410431
205	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-21.mp3	2777088	8192	0.18575963718820862
206	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-21.mp3	2859008	8192	0.18575963718820862
207	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-21.mp3	4460544	4096	0.09287981859410431
208	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-21.mp3	4476928	8192	0.18575963718820862
209	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-21.mp3	4497408	8192	0.18575963718820862
210	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-21.mp3	4513792	8192	0.18575963718820862
211	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-21.mp3	4534272	12288	0.2786394557823129
212	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-21.mp3	4550656	36864	0.8359183673469388
213	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-22.mp3	0	4096	0.09287981859410431
214	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-22.mp3	77824	8192	0.18575963718820862
215	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-22.mp3	159744	8192	0.18575963718820862
216	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-22.mp3	241664	8192	0.18575963718820862
217	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-22.mp3	311296	4096	0.09287981859410431
218	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-22.mp3	327680	8192	0.18575963718820862
219	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-22.mp3	409600	8192	0.18575963718820862
220	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-22.mp3	491520	8192	0.18575963718820862
221	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-22.mp3	577536	8192	0.18575963718820862
222	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-22.mp3	659456	8192	0.18575963718820862
223	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-22.mp3	827392	8192	0.18575963718820862
224	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-22.mp3	1044480	8192	0.18575963718820862
225	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-22.mp3	1130496	8192	0.18575963718820862
226	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-22.mp3	1212416	8192	0.18575963718820862
227	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-22.mp3	1294336	8192	0.18575963718820862
228	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-22.mp3	1363968	4096	0.09287981859410431
229	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-22.mp3	1380352	8192	0.18575963718820862
230	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-22.mp3	1462272	8192	0.18575963718820862
231	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-22.mp3	3080192	8192	0.18575963718820862
232	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-22.mp3	4435968	4096	0.09287981859410431
233	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-23.mp3	0	4096	0.09287981859410431
234	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-23.mp3	1613824	4096	0.09287981859410431
235	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-23.mp3	4554752	12288	0.2786394557823129
236	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-24.mp3	0	12288	0.2786394557823129
237	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-24.mp3	16384	8192	0.18575963718820862
238	../unmixdb/mixotic-set044-excerpts/mixes/set044mix3-none-bass-24.mp3	32768	20480	0.46439909297052157
